"Year","wk","brand","country","channel","fc","season","salesUnits","air","aur","auc","recUnits","recCost","recRtl","recAIR","recAUC","sohAdjust","storeInv","dcInv","transIn","transOut","RtlSales","Cogs"
2017,1,"Gymboree","USA","Web","GY 17 JAN CAP","Winter",9578,$24.36,$11.16,$4.23,,,,,,-484,165512,,9823,9797,$106906.00,$40525.00
2017,1,"Gymboree","USA","Web","GY 17 SPR","Spring",10857,$17.33,$8.84,$2.85,185430,$447092.78,$3419568.50,$18.44,$2.41,-172,806731,,11088,11083,$95964.00,$30939.00
2017,1,"Gymboree","USA","Web","GY 17 SPR 1","Spring",5981,$24.70,$15.81,$4.39,,,,,,-171,474132,,6182,6197,$94561.00,$26243.00
2017,1,"Gymboree","USA","Web","GY 17 SPR 2","Spring",5842,$25.12,$16.95,$4.36,,,,,,-1782,376442,,5848,5848,$99027.00,$25460.00
2017,1,"Gymboree","USA","Web","GY 17 SPR VAC","Spring",,$0.00,$0.00,$0.00,456392,$1905553.96,$11363627.40,$24.90,$4.18,26,455160,,,,,
2017,1,"Gymboree","USA","Web","GY 17 SPRING BASICS","Basics",6227,$18.39,$10.44,$3.37,43794,$131493.37,$806188.30,$18.41,$3.00,-128,731168,,6337,6328,$64985.00,$20980.00
2017,1,"Gymboree","USA","Web","GY 17 SWIM 1","Spring",2351,$26.02,$16.71,$4.89,,,,,,-15,168926,,2353,2354,$39276.00,$11503.00
2017,1,"Gymboree","USA","Web","GY 17 SWIM 2","Spring",,$0.00,$0.00,$0.00,103787,$434569.97,$2195564.65,$21.15,$4.19,-19,108831,,,,,
2017,1,"Gymboree","USA","Web","GY WEBSTORE SKU","Other",2,$8.00,$7.00,$1.50,,,,,,,2170,,2,2,$14.00,$3.00
2017,1,"Gymboree","USA","Web","GY YRLY BASICS","Basics",6886,$231.84,$6.37,$2.45,,,,,,-527,451025,,8116,7154,$43883.00,$16857.00
2017,1,"Gymboree","USA","Web","GY YRLY DENIM","Basics",776,$30.75,$19.53,$6.55,,,,,,90,168168,,896,855,$15154.00,$5082.00
2017,1,"Gymboree","USA","Web","GY YRLY UNIFORM","Basics",1478,$22.06,$8.81,$5.01,,,,,,83,146571,,1614,1582,$13023.00,$7400.00
2017,1,"Gymboree","USA","Web","Old","Old",186638,$23.26,$7.73,$4.02,73302,$371485.01,$1936343.90,$26.42,$5.07,-17867,5027438,,201494,196121,$1443270.00,$750825.00
2017,1,"Gymboree","USA","Web","Winter 17","Winter 17",15525,$24.41,$11.23,$4.16,,,,,,-144,175548,,15599,15628,$174299.00,$64655.00
2017,1,"Janie & Jack","USA","Outlet","JJ 17 DEC RESORT 2","Spring",634,$40.19,$27.65,$7.30,,,,,,-1,15732,,706,,$17527.00,$4625.00
2017,1,"Janie & Jack","USA","Outlet","JJ 17 DEC SWIM","Seasonal Basics",385,$32.33,$24.28,$5.89,,,,,,,12423,,79,,$9348.00,$2266.00
2017,1,"Janie & Jack","USA","Outlet","JJ 17 DEC VDAY","Spring",745,$34.86,$22.84,$6.03,,,,,,,8246,,67,,$17017.00,$4495.00
2017,1,"Janie & Jack","USA","Outlet","JJ 17 FEB EASTER 1","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,1,"Janie & Jack","USA","Outlet","JJ 17 FEB SPR 2","Spring",2,$31.00,$23.50,$5.50,,,,,,,779,,,,$47.00,$11.00
2017,1,"Janie & Jack","USA","Outlet","JJ 17 JAN SPR GIFTING LAYETTE","Spring",,$0.00,$0.00,$0.00,,,,,,,1,,1,,,
2017,1,"Janie & Jack","USA","Outlet","JJ 17 JAN SPRING 1","Spring",1041,$35.10,$26.32,$6.47,,,,,,,46046,,45716,,$27400.00,$6734.00
2017,1,"Janie & Jack","USA","Outlet","JJ 17 JAN SPRING TRANS","Spring",1135,$36.36,$27.55,$6.35,,,,,,-2,29884,,956,,$31271.00,$7207.00
2017,1,"Janie & Jack","USA","Outlet","JJ 17 JAN SWIM 2","Seasonal Basics",883,$31.01,$23.25,$5.35,,,,,,,25529,,711,,$20527.00,$4722.00
2017,1,"Janie & Jack","USA","Outlet","JJ 17 SB1/YEARLY BASICS","Seasonal Basics",1664,$32.77,$25.26,$6.09,,,,,,-5,59635,,1320,,$42026.00,$10126.00
2017,1,"Janie & Jack","USA","Outlet","JJ 17 SB2","Seasonal Basics",68,$39.00,$15.99,$6.01,,,,,,,1147,,16,,$1087.00,$409.00
2017,1,"Janie & Jack","USA","Outlet","JJ 17 SEPT SWIM","Seasonal Basics",28,$29.00,$21.43,$5.29,,,,,,,871,,142,,$600.00,$148.00
2017,1,"Janie & Jack","USA","Outlet","JJ 17 SUMMER 3","Summer",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,1,"Janie & Jack","USA","Outlet","JJ 3RD PARTY","Basics",,$0.00,$0.00,$0.00,,,,,,,6,,,,,
2017,1,"Janie & Jack","USA","Outlet","JJ SO YEARLY BASICS","Basics",10,$144.90,$28.50,$31.90,,,,,,-2,808,,12,,$285.00,$319.00
2017,1,"Janie & Jack","USA","Outlet","JJ YRLY BASICS","Basics",1040,$26.77,$19.70,$5.66,,,,,,-16,74874,,3613,,$20490.00,$5890.00
2017,1,"Janie & Jack","USA","Outlet","Old","Old",26135,$34.07,$16.07,$6.44,,,,,,-210,604674,,46651,,$419967.00,$168344.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 APR SMR 1 A+B","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,1,"Janie & Jack","USA","Retail","JJ 17 DEC RESORT 2","Spring",1646,$37.01,$29.05,$6.92,,,,,,3,32223,5964,16,720,$47824.00,$11389.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 DEC SWIM","Seasonal Basics",1114,$30.77,$25.31,$5.80,,,,,,-1,28872,678,,79,$28194.00,$6463.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 DEC VDAY","Spring",1762,$33.21,$25.91,$5.76,,,,,,-8,18219,89,,11,$45661.00,$10157.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 FEB EASTER 1","Spring",,$0.00,$0.00,$0.00,24,$187.85,$1022.00,$42.58,$7.83,-81,-3,269162,,,,
2017,1,"Janie & Jack","USA","Retail","JJ 17 FEB EASTER GIFT LAY","Spring",,$0.00,$0.00,$0.00,,,,,,4,0,20369,,,,
2017,1,"Janie & Jack","USA","Retail","JJ 17 FEB SPR 2","Spring",2679,$40.58,$39.76,$7.75,,,,,,-494,52502,54517,2738,3978,$106510.00,$20768.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 JAN SO SB1","Seasonal Basics",785,$49.21,$48.28,$9.68,,,,,,-3,21103,10143,1044,1049,$37901.00,$7602.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 JAN SPR GIFTING LAYETTE","Spring",412,$35.13,$32.18,$7.61,,,,,,-8,12808,2476,,,$13259.00,$3136.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 JAN SPRING 1","Spring",4542,$34.11,$33.41,$6.43,,,,,,-18,90525,41985,11851,57575,$151768.00,$29184.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 JAN SPRING TRANS","Spring",3087,$35.45,$27.60,$6.17,,,,,,-17,67171,17023,1809,2764,$85197.00,$19041.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 JAN SWIM 2","Seasonal Basics",1705,$29.89,$28.59,$5.14,,,,,,97,50875,40269,2464,3175,$48752.00,$8756.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 MAR SUMMER 0","Summer",,$0.00,$0.00,$0.00,,,,,,22,0,1683,,,,
2017,1,"Janie & Jack","USA","Retail","JJ 17 SB1/YEARLY BASICS","Seasonal Basics",4332,$30.66,$30.06,$5.78,,,,,,-106,131598,117147,10625,12197,$130223.00,$25025.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 SB2","Seasonal Basics",36,$39.00,$13.67,$6.03,,,,,,,507,0,,11,$492.00,$217.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 SEPT SWIM","Seasonal Basics",88,$29.00,$28.14,$5.28,,,,,,-1,1329,14,8,150,$2476.00,$465.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 SO SB2","Seasonal Basics",33,$40.00,$39.45,$6.91,,,,,,,620,143,62,62,$1302.00,$228.00
2017,1,"Janie & Jack","USA","Retail","JJ 17 SUMMER 3","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,1,"Janie & Jack","USA","Retail","JJ 3RD PARTY","Basics",23,$48.91,$51.65,$22.57,,,,,,,1610,3368,,,$1188.00,$519.00
2017,1,"Janie & Jack","USA","Retail","JJ SO YEARLY BASICS","Basics",72,$63.72,$51.28,$13.07,,,,,,-3,3812,3190,,,$3692.00,$941.00
2017,1,"Janie & Jack","USA","Retail","JJ YRLY BASICS","Basics",3150,$26.93,$25.43,$5.82,,,,,,-63,158686,118927,6811,11310,$80119.00,$18335.00
2017,1,"Janie & Jack","USA","Retail","Old","Old",40615,$35.02,$23.78,$6.70,288980,$2025783.99,$10582662.00,$36.62,$7.01,-3018,907859,681065,82864,125997,$965946.00,$272212.00
2017,1,"Janie & Jack","USA","Web","JJ 17 DEC RESORT 2","Spring",502,$42.56,$32.34,$7.65,,,,,,-4,13915,,527,532,$16233.00,$3840.00
2017,1,"Janie & Jack","USA","Web","JJ 17 DEC SWIM","Seasonal Basics",403,$34.46,$27.56,$6.64,,,,,,7,15958,,431,420,$11107.00,$2676.00
2017,1,"Janie & Jack","USA","Web","JJ 17 DEC VDAY","Spring",641,$36.75,$28.11,$6.44,,,,,,-5,6608,,665,657,$18018.00,$4130.00
2017,1,"Janie & Jack","USA","Web","JJ 17 FEB EASTER 1","Spring",,$0.00,$0.00,$0.00,44,$288.33,$1496.00,$34.00,$6.55,-99,90802,,,,,
2017,1,"Janie & Jack","USA","Web","JJ 17 FEB EASTER GIFT LAY","Spring",,$0.00,$0.00,$0.00,,,,,,,8327,,,,,
2017,1,"Janie & Jack","USA","Web","JJ 17 FEB SPR 2","Spring",1006,$42.26,$40.32,$8.29,,,,,,-11,50933,,1006,1006,$40565.00,$8338.00
2017,1,"Janie & Jack","USA","Web","JJ 17 JAN SO SB1","Seasonal Basics",406,$61.42,$59.41,$12.03,,,,,,-5,18973,,418,418,$24122.00,$4886.00
2017,1,"Janie & Jack","USA","Web","JJ 17 JAN SPR GIFTING LAYETTE","Spring",62,$33.39,$28.52,$6.85,,,,,,1,4728,,63,64,$1768.00,$425.00
2017,1,"Janie & Jack","USA","Web","JJ 17 JAN SPRING 1","Spring",1001,$36.26,$34.82,$6.98,,,,,,0,61963,,1025,1030,$34852.00,$6982.00
2017,1,"Janie & Jack","USA","Web","JJ 17 JAN SPRING TRANS","Spring",1212,$36.15,$26.75,$6.25,,,,,,-7,49238,,1237,1248,$32420.00,$7580.00
2017,1,"Janie & Jack","USA","Web","JJ 17 JAN SWIM 2","Seasonal Basics",692,$32.90,$30.66,$5.71,,,,,,-18,47640,,738,742,$21220.00,$3949.00
2017,1,"Janie & Jack","USA","Web","JJ 17 MAR SUMMER 0","Summer",,$0.00,$0.00,$0.00,,,,,,,524,,,,,
2017,1,"Janie & Jack","USA","Web","JJ 17 SB1/YEARLY BASICS","Seasonal Basics",864,$35.22,$33.83,$6.60,,,,,,-26,70901,,882,881,$29230.00,$5704.00
2017,1,"Janie & Jack","USA","Web","JJ 17 SB2","Seasonal Basics",7,$39.00,$24.86,$6.00,,,,,,-2,61,,12,8,$174.00,$42.00
2017,1,"Janie & Jack","USA","Web","JJ 17 SEPT SWIM","Seasonal Basics",28,$29.00,$27.93,$5.29,,,,,,,972,,28,28,$782.00,$148.00
2017,1,"Janie & Jack","USA","Web","JJ 17 SO SB2","Seasonal Basics",23,$40.00,$38.96,$6.91,,,,,,,620,,23,23,$896.00,$159.00
2017,1,"Janie & Jack","USA","Web","JJ 3RD PARTY","Basics",5,$51.00,$50.00,$24.40,,,,,,12,1159,,5,5,$250.00,$122.00
2017,1,"Janie & Jack","USA","Web","JJ SO YEARLY BASICS","Basics",55,$64.78,$57.24,$12.82,,,,,,12,6061,,71,81,$3148.00,$705.00
2017,1,"Janie & Jack","USA","Web","JJ YRLY BASICS","Basics",682,$31.66,$30.03,$7.05,,,,,,23,61367,,1348,759,$20478.00,$4805.00
2017,1,"Janie & Jack","USA","Web","Old","Old",13401,$43.26,$26.62,$8.43,101313,$738657.14,$3897072.00,$38.47,$7.29,980,554591,,16924,15872,$356710.00,$112966.00
2017,1,"Outlet","Canada","Retail","GY 17 OUTLET Easter","Spring",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,1,"Outlet","Canada","Retail","GY 17 OUTLET SB1","Seasonal Basics",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,1,"Outlet","Canada","Retail","GY 17 OUTLET SPR","Spring",,$0.00,$0.00,$0.00,,,,,,,-4,,,,,
2017,1,"Outlet","Canada","Retail","GY 17 OUTLET Spr Fashion Cap","Spring",,$0.00,$0.00,$0.00,,,,,,,-6,,,,,
2017,1,"Outlet","Canada","Retail","GY 17 OUTLET Spring 1","Spring",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,1,"Outlet","Canada","Retail","GY 17 OUTLET Swim 2","Spring",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,1,"Outlet","Canada","Retail","GY 17 OUTLET VDAY","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,1,"Outlet","Canada","Retail","GY OUTLET YRLY BSCS","Basics",,$0.00,$0.00,$0.00,,,,,,,2,,,,,
2017,1,"Outlet","Canada","Retail","Old","Old",-4,$27.95,$31.25,$6.25,,,,,,,-76,,,,($125.00),($25.00)
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET BNB Spring","Spring",4926,$13.58,$7.42,$2.63,,,,,,-1,137733,,142659,,$36528.00,$12940.00
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET Easter","Spring",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET SB1","Seasonal Basics",8906,$11.60,$5.84,$2.10,,,,,,,297453,,94933,,$52027.00,$18682.00
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET SPR","Spring",18474,$17.10,$7.49,$2.41,,,,,,-10,590025,,182963,,$138313.00,$44557.00
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET Spr Fashion Cap","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET Spring 1","Spring",16073,$20.49,$11.23,$3.34,,,,,,-10,400786,,35853,,$180513.00,$53633.00
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET Spring 2","Spring",10116,$20.60,$11.15,$3.19,,,,,,-1,317966,,328069,,$112743.00,$32280.00
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET Spring 3","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET SPRING ACTIVE","Spring",1608,$19.73,$10.81,$3.59,,,,,,-1,56250,,57860,,$17390.00,$5768.00
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET SUMMER 2","Summer",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET SUMMER 3","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET Swim 1","Spring",7168,$21.59,$12.07,$3.94,,,,,,-3,211020,,36707,,$86484.00,$28214.00
2017,1,"Outlet","USA","Outlet","GY 17 OUTLET VDAY","Spring",13267,$17.17,$5.81,$2.53,,,,,,-6,48434,,,,$77143.00,$33545.00
2017,1,"Outlet","USA","Outlet","GY OUTLET YRLY BSCS","Basics",5838,$17.72,$8.55,$3.55,,,,,,-13,257952,,12720,3,$49914.00,$20704.00
2017,1,"Outlet","USA","Outlet","Old","Old",171596,$19.64,$6.93,$3.25,,,,,,-1161,3423165,,143530,3736,$1189042.00,$558023.00
2017,1,"Outlet","USA","Retail","GY 17 OUTLET BNB Spring","Spring",,$0.00,$0.00,$0.00,,,,,,3,0,101479,,151354,,
2017,1,"Outlet","USA","Retail","GY 17 OUTLET Easter","Spring",,$0.00,$0.00,$0.00,713497,$2736858.04,$16259998.15,$22.79,$3.84,16,-2,770268,,,,
2017,1,"Outlet","USA","Retail","GY 17 OUTLET SB1","Seasonal Basics",,$0.00,$0.00,$0.00,,,,,,11,-4,219330,,100633,,
2017,1,"Outlet","USA","Retail","GY 17 OUTLET SPR","Spring",1,$14.95,$12.00,$2.00,234716,$568476.33,$4068534.20,$17.33,$2.42,210,-14,559658,,192276,$12.00,$2.00
2017,1,"Outlet","USA","Retail","GY 17 OUTLET Spr Fashion Cap","Spring",,$0.00,$0.00,$0.00,123055,$400041.83,$2598515.25,$21.12,$3.25,9,-20,130208,,,,
2017,1,"Outlet","USA","Retail","GY 17 OUTLET Spring 1","Spring",-2,$12.45,$19.50,$3.50,,,,,,-65,-15,32567,,37746,($39.00),($7.00)
2017,1,"Outlet","USA","Retail","GY 17 OUTLET Spring 2","Spring",-2,$22.95,$23.00,$3.50,,,,,,36,0,142473,,346047,($46.00),($7.00)
2017,1,"Outlet","USA","Retail","GY 17 OUTLET Spring 3","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,1,"Outlet","USA","Retail","GY 17 OUTLET SPRING ACTIVE","Spring",,$0.00,$0.00,$0.00,,,,,,2,0,30748,,59151,,
2017,1,"Outlet","USA","Retail","GY 17 OUTLET Summer 1","Summer",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,1,"Outlet","USA","Retail","GY 17 OUTLET SUMMER 3","Summer",,$0.00,$0.00,$0.00,,,,,,,-3,,,,,
2017,1,"Outlet","USA","Retail","GY 17 OUTLET Swim 1","Spring",,$0.00,$0.00,$0.00,,,,,,18,-1,77970,,38966,,
2017,1,"Outlet","USA","Retail","GY 17 OUTLET Swim 2","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,1,"Outlet","USA","Retail","GY 17 OUTLET VDAY","Spring",,$0.00,$0.00,$0.00,,,,,,38,2,285,,,,
2017,1,"Outlet","USA","Retail","GY OUTLET YRLY BSCS","Basics",-1,$22.95,$26.00,$6.00,,,,,,122,18,213444,,13409,($26.00),($6.00)
2017,1,"Outlet","USA","Retail","Old","Old",-22,$19.09,$21.14,$3.36,246967,$939372.29,$5647127.65,$22.87,$3.80,144,380,2087530,1,148310,($465.00),($74.00)
2017,1,"Outlet","USA","Web","GY OUTLET YRLY BSCS","Basics",,$0.00,$0.00,$0.00,,,,,,0,0,,,,,
2017,1,"Outlet","USA","Web","Old","Old",,,,,,,,,,-1,559,,,,,
2017,2,"Crazy 8","Canada","Retail","GY C8 YRLY DENIM","Basics",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,2,"Crazy 8","Canada","Retail","Old","Old",,,,,,,,,,,7,,,,,
2017,2,"Crazy 8","USA","Outlet","GY C8 17 SPR","Spring",,$0.00,$0.00,$0.00,,,,,,-4,-4,,,,,
2017,2,"Crazy 8","USA","Outlet","GY C8 YRLY BASICS","Basics",,$0.00,$0.00,$0.00,,,,,,,4,,,,,
2017,2,"Crazy 8","USA","Outlet","GY C8 YRLY DENIM","Basics",,$0.00,$0.00,$0.00,,,,,,,9,,,,,
2017,2,"Crazy 8","USA","Outlet","Old","Old",,,,,,,,,,-1,87,,,,,
2017,2,"Crazy 8","USA","Retail","GY C8 17 EASTER CAP","Spring",1,$16.88,$10.00,$2.00,124133,$545250.27,$2270730.04,$18.29,$4.39,46,-1,388739,,,$10.00,$2.00
2017,2,"Crazy 8","USA","Retail","GY C8 17 PRE SUMMER","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,2,"Crazy 8","USA","Retail","GY C8 17 SB1","Basics",24387,$14.96,$8.73,$3.66,74205,$284884.05,$1108520.40,$14.94,$3.84,91,471365,558316,26219,32539,$212986.00,$89165.00
2017,2,"Crazy 8","USA","Retail","GY C8 17 SPR","Spring",57034,$12.74,$6.72,$2.84,11349,$63987.93,$225618.12,$19.88,$5.64,153,866611,473119,57719,73878,$383542.00,$162194.00
2017,2,"Crazy 8","USA","Retail","GY C8 17 SPR DOORBUSTER","Spring",2176,$18.89,$8.48,$4.09,,,,,,4,19822,90298,130,159,$18450.00,$8905.00
2017,2,"Crazy 8","USA","Retail","GY C8 17 SPRING","Spring",30210,$17.61,$10.52,$3.75,,,,,,-48,520329,229571,46614,58780,$317663.00,$113274.00
2017,2,"Crazy 8","USA","Retail","GY C8 17 SPRING BREAK","Spring",1,$24.88,$15.00,$5.00,289006,$1044014.81,$4790540.28,$16.58,$3.61,118,-2,1050282,,,$15.00,$5.00
2017,2,"Crazy 8","USA","Retail","GY C8 17 SPRING CAP","Spring",11325,$20.59,$12.39,$4.76,,,,,,22,108513,45117,152,190,$140335.00,$53874.00
2017,2,"Crazy 8","USA","Retail","GY C8 17 SPRING TRANS","Spring",15888,$18.21,$10.93,$4.41,,,,,,-55,388202,21862,5739,6875,$173657.00,$70006.00
2017,2,"Crazy 8","USA","Retail","GY C8 17 SWIM 1","Spring",3729,$17.92,$10.73,$4.58,,,,,,-37,94969,56546,3767,5158,$39997.00,$17075.00
2017,2,"Crazy 8","USA","Retail","GY C8 17 SWIM 2","Spring",,$0.00,$0.00,$0.00,35767,$195044.36,$739472.96,$20.67,$5.45,39,0,130984,,,,
2017,2,"Crazy 8","USA","Retail","GY C8 17 VDAY CAP","Spring",8325,$17.42,$8.04,$3.79,,,,,,-32,47597,1,94,94,$66929.00,$31553.00
2017,2,"Crazy 8","USA","Retail","GY C8 18 UNIFORM CAP","Basics",32,$16.88,$5.06,$4.13,,,,,,,487,,,,$162.00,$132.00
2017,2,"Crazy 8","USA","Retail","GY C8 GIVEAWAY","Other",,$0.00,$0.00,$0.00,,,,,,,32,0,,,,
2017,2,"Crazy 8","USA","Retail","GY C8 YRLY BASICS","Basics",9187,$13.95,$8.67,$3.75,,,,,,158,337279,89216,26527,34745,$79665.00,$34453.00
2017,2,"Crazy 8","USA","Retail","GY C8 YRLY DENIM","Basics",22770,$18.98,$8.55,$5.51,,,,,,108,412918,201089,14005,20466,$194727.00,$125366.00
2017,2,"Crazy 8","USA","Retail","Old","Old",244614,$15.27,$7.00,$3.39,1125835,$4013195.88,$19267238.80,$17.11,$3.56,-359,4812556,2627576,250278,321974,$1711566.00,$829049.00
2017,2,"Crazy 8","USA","Web","GY C8 17 EASTER CAP","Spring",,$0.00,$0.00,$0.00,20659,$86264.24,$344509.92,$16.68,$4.18,,58317,,,,,
2017,2,"Crazy 8","USA","Web","GY C8 17 SB1","Basics",3050,$15.16,$8.39,$3.77,11866,$36100.37,$153054.08,$12.90,$3.04,-28,183094,,3060,3063,$25587.00,$11513.00
2017,2,"Crazy 8","USA","Web","GY C8 17 SPR","Spring",6540,$13.08,$6.32,$2.89,1489,$8227.74,$29196.32,$19.61,$5.53,-67,243386,,6637,6650,$41355.00,$18887.00
2017,2,"Crazy 8","USA","Web","GY C8 17 SPR DOORBUSTER","Spring",167,$19.14,$9.35,$4.13,,,,,,1,10741,,167,167,$1562.00,$689.00
2017,2,"Crazy 8","USA","Web","GY C8 17 SPRING","Spring",3014,$18.35,$10.42,$4.08,,,,,,-22,170232,,3025,3030,$31404.00,$12304.00
2017,2,"Crazy 8","USA","Web","GY C8 17 SPRING BREAK","Spring",,$0.00,$0.00,$0.00,70419,$246345.44,$1153309.72,$16.38,$3.50,-44,209767,,,,,
2017,2,"Crazy 8","USA","Web","GY C8 17 SPRING CAP","Spring",931,$20.90,$12.09,$4.74,,,,,,-17,28613,,933,933,$11252.00,$4414.00
2017,2,"Crazy 8","USA","Web","GY C8 17 SPRING TRANS","Spring",1621,$19.37,$11.22,$4.73,,,,,,-9,104029,,1667,1670,$18186.00,$7664.00
